timestamp,time_seq,voltage,current
2025-07-18T18:43:32.110259,168,-155.1,-2.1
2025-07-18T18:43:32.110292,169,-155.1,-2.1
2025-07-18T18:43:32.167205,143,-155.1,-2.1
2025-07-18T18:43:32.167346,144,-155.1,-2.1
2025-07-18T18:43:32.167408,145,-155.1,-2.1
2025-07-18T18:43:32.167460,146,-155.1,-2.1
2025-07-18T18:43:32.167500,147,-155.1,-2.1
2025-07-18T18:43:32.167532,148,-155.1,-2.1
2025-07-18T18:43:32.167570,149,-155.1,-2.1
2025-07-18T18:43:32.167605,150,-155.1,-2.1
2025-07-18T18:43:32.167642,151,-155.1,-2.1
2025-07-18T18:43:32.167678,152,-155.1,-2.1
2025-07-18T18:43:32.167703,153,-155.1,-2.1
2025-07-18T18:43:32.167726,154,-155.1,-2.1
2025-07-18T18:43:32.167748,155,-155.1,-2.1
2025-07-18T18:43:32.167785,156,-155.1,-2.1
2025-07-18T18:43:32.167817,157,-155.1,-2.1
2025-07-18T18:43:32.167841,158,-155.1,-2.1
2025-07-18T18:43:32.167863,159,-155.1,-2.1
2025-07-18T18:43:32.167885,160,-155.1,-2.1
2025-07-18T18:43:32.167907,161,-155.1,-2.1
2025-07-18T18:43:32.167929,162,-155.1,-2.1
2025-07-18T18:43:32.167951,163,-155.1,-2.1
2025-07-18T18:43:32.167974,164,-155.1,-2.1
2025-07-18T18:43:32.167995,165,-155.1,-2.1
2025-07-18T18:43:32.168017,166,-155.1,-2.1
2025-07-18T18:43:32.168039,167,-155.1,-2.1
2025-07-18T18:43:32.168062,168,-155.1,-2.1
2025-07-18T18:43:32.168083,169,-155.1,-2.1
2025-07-18T18:43:32.168106,170,-155.1,-2.1
2025-07-18T18:43:33.774735,171,-155.1,-2.1
2025-07-18T18:43:33.774921,172,-155.1,-2.1
2025-07-18T18:43:33.774973,173,-155.1,-2.1
2025-07-18T18:43:33.775010,174,-155.1,-2.1
2025-07-18T18:43:33.775045,175,-155.1,-2.1
2025-07-18T18:43:33.775079,176,-155.1,-2.1
2025-07-18T18:43:33.775112,177,-155.1,-2.1
2025-07-18T18:43:33.775146,178,-155.1,-2.1
2025-07-18T18:43:33.775179,179,-155.1,-2.1
2025-07-18T18:43:33.775212,180,-155.1,-2.1
2025-07-18T18:43:33.775246,181,-155.1,-2.1
2025-07-18T18:43:33.775279,182,-155.1,-2.1
2025-07-18T18:43:33.775311,183,-155.1,-2.1
2025-07-18T18:43:33.775344,184,-155.1,-2.1
2025-07-18T18:43:33.775377,185,-155.1,-2.1
2025-07-18T18:43:33.775410,186,-155.1,-2.1
2025-07-18T18:43:33.775442,187,-155.1,-2.1
2025-07-18T18:43:33.775475,188,-155.1,-2.1
2025-07-18T18:43:33.775507,189,-155.1,-2.1
2025-07-18T18:43:33.775539,190,-155.1,-2.1
2025-07-18T18:43:33.775571,191,-155.1,-2.1
2025-07-18T18:43:33.775604,192,-155.1,-2.1
2025-07-18T18:43:33.775636,193,-155.1,-2.1
2025-07-18T18:43:33.775669,194,-155.1,-2.1
2025-07-18T18:43:33.775710,195,-155.1,-2.1
2025-07-18T18:43:33.775750,196,-155.1,-2.1
2025-07-18T18:43:33.775800,197,-155.1,-2.1
2025-07-18T18:43:33.775836,198,-155.1,-2.1
2025-07-18T18:43:33.775870,199,-155.1,-2.1
2025-07-18T18:43:35.376479,200,-155.1,-2.1
2025-07-18T18:43:35.376601,201,-155.1,-2.1
2025-07-18T18:43:35.376639,202,-155.1,-2.1
2025-07-18T18:43:35.376680,203,-155.1,-2.1
2025-07-18T18:43:35.376719,204,-155.1,-2.1
2025-07-18T18:43:35.376785,205,-155.1,-2.1
2025-07-18T18:43:35.376825,206,-155.1,-2.1
2025-07-18T18:43:35.376862,207,-155.1,-2.1
2025-07-18T18:43:35.376901,208,-155.1,-2.1
2025-07-18T18:43:35.376926,209,-155.1,-2.1
2025-07-18T18:43:35.376952,210,-155.1,-2.1
2025-07-18T18:43:35.376985,211,-155.1,-2.1
2025-07-18T18:43:35.377020,212,-155.1,-2.1
2025-07-18T18:43:35.377046,213,-155.1,-2.1
2025-07-18T18:43:35.377069,214,-155.1,-2.1
2025-07-18T18:43:35.377091,215,-155.1,-2.1
2025-07-18T18:43:35.377113,216,-155.1,-2.1
2025-07-18T18:43:35.377167,217,-155.1,-2.1
2025-07-18T18:43:35.377195,218,-155.1,-2.1
2025-07-18T18:43:35.377218,219,-155.1,-2.1
2025-07-18T18:43:35.377241,220,-155.1,-2.1
2025-07-18T18:43:35.377264,221,-155.1,-2.1
2025-07-18T18:43:35.377287,222,-155.1,-2.1
2025-07-18T18:43:35.377310,223,-155.1,-2.1
2025-07-18T18:43:35.377332,224,-155.1,-2.1
2025-07-18T18:43:35.377355,225,-155.1,-2.1
2025-07-18T18:43:35.377378,226,-155.1,-2.1
2025-07-18T18:43:35.377400,227,-155.1,-2.1
2025-07-18T18:43:35.456458,200,-155.1,-2.1
2025-07-18T18:43:35.456620,201,-155.1,-2.1
2025-07-18T18:43:35.456675,202,-155.1,-2.1
2025-07-18T18:43:35.456718,203,-155.1,-2.1
2025-07-18T18:43:35.456773,204,-155.1,-2.1
2025-07-18T18:43:35.456815,205,-155.1,-2.1
2025-07-18T18:43:35.456855,206,-155.1,-2.1
2025-07-18T18:43:35.456894,207,-155.1,-2.1
2025-07-18T18:43:35.456933,208,-155.1,-2.1
2025-07-18T18:43:35.456971,209,-155.1,-2.1
2025-07-18T18:43:35.457010,210,-155.1,-2.1
2025-07-18T18:43:35.457049,211,-155.1,-2.1
2025-07-18T18:43:35.457087,212,-155.1,-2.1
2025-07-18T18:43:35.457126,213,-155.1,-2.1
2025-07-18T18:43:35.457204,214,-155.1,-2.1
2025-07-18T18:43:35.457244,215,-155.1,-2.1
2025-07-18T18:43:35.457283,216,-155.1,-2.1
2025-07-18T18:43:35.457323,217,-155.1,-2.1
2025-07-18T18:43:35.457365,218,-155.1,-2.1
2025-07-18T18:43:35.457404,219,-155.1,-2.1
2025-07-18T18:43:35.457443,220,-155.1,-2.1
2025-07-18T18:43:35.457483,221,-155.1,-2.1
2025-07-18T18:43:35.457522,222,-155.1,-2.1
2025-07-18T18:43:35.457560,223,-155.1,-2.1
2025-07-18T18:43:35.457599,224,-155.1,-2.1
2025-07-18T18:43:35.457637,225,-155.1,-2.1
2025-07-18T18:43:35.457676,226,-155.1,-2.1
2025-07-18T18:43:35.457715,227,-155.1,-2.1
2025-07-18T18:43:35.457761,228,-155.1,-2.1
2025-07-18T18:43:37.066095,229,-155.1,-2.1
2025-07-18T18:43:37.066220,230,-155.1,-2.1
2025-07-18T18:43:37.066257,231,-155.1,-2.1
2025-07-18T18:43:37.066284,232,-155.1,-2.1
2025-07-18T18:43:37.066308,233,-155.1,-2.1
2025-07-18T18:43:37.066332,234,-155.1,-2.1
2025-07-18T18:43:37.066356,235,-155.1,-2.1
2025-07-18T18:43:37.066379,236,-155.1,-2.1
2025-07-18T18:43:37.066413,237,-155.1,-2.1
2025-07-18T18:43:37.066437,238,-155.1,-2.1
2025-07-18T18:43:37.066460,239,-155.1,-2.1
2025-07-18T18:43:37.066482,240,-155.1,-2.1
2025-07-18T18:43:37.066504,241,-155.1,-2.1
2025-07-18T18:43:37.066527,242,-155.1,-2.1
2025-07-18T18:43:37.066549,243,-155.1,-2.1
2025-07-18T18:43:37.066572,244,-155.1,-2.1
2025-07-18T18:43:37.066594,245,-155.1,-2.1
2025-07-18T18:43:37.066618,246,-155.1,-2.1
2025-07-18T18:43:37.066641,247,-155.1,-2.1
2025-07-18T18:43:37.066663,248,-155.1,-2.1
2025-07-18T18:43:37.066685,249,-155.1,-2.1
2025-07-18T18:43:37.066708,250,-155.1,-2.1
2025-07-18T18:43:37.066731,251,-155.1,-2.1
2025-07-18T18:43:37.136161,229,-155.1,-2.1
2025-07-18T18:43:37.136286,230,-155.1,-2.1
2025-07-18T18:43:37.136331,231,-155.1,-2.1
2025-07-18T18:43:37.136358,232,-155.1,-2.1
2025-07-18T18:43:37.136381,233,-155.1,-2.1
2025-07-18T18:43:37.136404,234,-155.1,-2.1
2025-07-18T18:43:37.136427,235,-155.1,-2.1
2025-07-18T18:43:37.136449,236,-155.1,-2.1
2025-07-18T18:43:37.136472,237,-155.1,-2.1
2025-07-18T18:43:37.136494,238,-155.1,-2.1
2025-07-18T18:43:37.136516,239,-155.1,-2.1
2025-07-18T18:43:37.136537,240,-155.1,-2.1
2025-07-18T18:43:37.136560,241,-155.1,-2.1
2025-07-18T18:43:37.136584,242,-155.1,-2.1
2025-07-18T18:43:37.136616,243,-155.1,-2.1
2025-07-18T18:43:37.136639,244,-155.1,-2.1
2025-07-18T18:43:37.136662,245,-155.1,-2.1
2025-07-18T18:43:37.136685,246,-155.1,-2.1
2025-07-18T18:43:37.136707,247,-155.1,-2.1
2025-07-18T18:43:37.136730,248,-155.1,-2.1
2025-07-18T18:43:37.136752,249,-155.1,-2.1
2025-07-18T18:43:37.136788,250,-155.1,-2.1
2025-07-18T18:43:37.136811,251,-155.1,-2.1
2025-07-18T18:43:37.136835,252,-155.1,-2.1
2025-07-18T18:43:38.819081,253,-155.1,-2.1
2025-07-18T18:43:38.819204,254,-155.1,-2.1
2025-07-18T18:43:38.819242,255,-155.1,-2.1
2025-07-18T18:43:38.819268,256,-155.1,-2.1
2025-07-18T18:43:38.819293,257,-155.1,-2.1
2025-07-18T18:43:38.819317,258,-155.1,-2.1
2025-07-18T18:43:38.819340,259,-155.1,-2.1
2025-07-18T18:43:38.819362,260,-155.1,-2.1
2025-07-18T18:43:38.819385,261,-155.1,-2.1
2025-07-18T18:43:38.819407,262,-155.1,-2.1
2025-07-18T18:43:38.819430,263,-155.1,-2.1
2025-07-18T18:43:38.819452,264,-155.1,-2.1
2025-07-18T18:43:38.819474,265,-155.1,-2.1
2025-07-18T18:43:38.819497,266,-155.1,-2.1
2025-07-18T18:43:38.819519,267,-155.1,-2.1
2025-07-18T18:43:38.819541,268,-155.1,-2.1
2025-07-18T18:43:38.819563,269,-155.1,-2.1
2025-07-18T18:43:38.819586,270,-155.1,-2.1
2025-07-18T18:43:38.819608,271,-155.1,-2.1
2025-07-18T18:43:38.819630,272,-155.1,-2.1
2025-07-18T18:43:38.819652,273,-155.1,-2.1
2025-07-18T18:43:38.819674,274,-155.1,-2.1
2025-07-18T18:43:38.819701,275,-155.1,-2.1
2025-07-18T18:43:38.819723,276,-155.1,-2.1
2025-07-18T18:43:38.819745,277,-155.1,-2.1
2025-07-18T18:43:38.819780,278,-155.1,-2.1
2025-07-18T18:43:38.819803,279,-155.1,-2.1
2025-07-18T18:43:40.444272,280,-155.1,-2.1
2025-07-18T18:43:40.444386,281,-155.1,-2.1
2025-07-18T18:43:40.444423,282,-155.1,-2.1
2025-07-18T18:43:40.444451,283,-155.1,-2.1
2025-07-18T18:43:40.444476,284,-155.1,-2.1
2025-07-18T18:43:40.444507,285,-155.1,-2.1
2025-07-18T18:43:40.444537,286,-155.1,-2.1
2025-07-18T18:43:40.444560,287,-155.1,-2.1
2025-07-18T18:43:40.444584,288,-155.1,-2.1
2025-07-18T18:43:40.444607,289,-155.1,-2.1
2025-07-18T18:43:40.444630,290,-155.1,-2.1
2025-07-18T18:43:40.444652,291,-155.1,-2.1
2025-07-18T18:43:40.444674,292,-155.1,-2.1
2025-07-18T18:43:40.444696,293,-155.1,-2.1
2025-07-18T18:43:40.444718,294,-155.1,-2.1
2025-07-18T18:43:40.444740,295,-155.1,-2.1
2025-07-18T18:43:40.444776,296,-155.1,-2.1
2025-07-18T18:43:40.444800,297,-155.1,-2.1
2025-07-18T18:43:40.444822,298,-155.1,-2.1
2025-07-18T18:43:40.444844,299,-155.1,-2.1
2025-07-18T18:43:40.444866,300,-155.1,-2.1
2025-07-18T18:43:40.444888,301,-155.1,-2.1
2025-07-18T18:43:40.444910,302,-155.1,-2.1
2025-07-18T18:43:40.444932,303,-155.1,-2.1
2025-07-18T18:43:40.444954,304,-155.1,-2.1
2025-07-18T18:43:40.444976,305,-155.1,-2.1
2025-07-18T18:43:40.444998,306,-155.1,-2.1
2025-07-18T18:43:40.445030,307,-155.1,-2.1
2025-07-18T18:43:40.445053,308,-155.1,-2.1
2025-07-18T18:43:40.506538,280,-155.1,-2.1
2025-07-18T18:43:40.506662,281,-155.1,-2.1
2025-07-18T18:43:40.506699,282,-155.1,-2.1
2025-07-18T18:43:40.506726,283,-155.1,-2.1
2025-07-18T18:43:40.506750,284,-155.1,-2.1
2025-07-18T18:43:40.506790,285,-155.1,-2.1
2025-07-18T18:43:40.506813,286,-155.1,-2.1
2025-07-18T18:43:40.506836,287,-155.1,-2.1
2025-07-18T18:43:40.506858,288,-155.1,-2.1
2025-07-18T18:43:40.506880,289,-155.1,-2.1
2025-07-18T18:43:40.506904,290,-155.1,-2.1
2025-07-18T18:43:40.506926,291,-155.1,-2.1
2025-07-18T18:43:40.506948,292,-155.1,-2.1
2025-07-18T18:43:40.506971,293,-155.1,-2.1
2025-07-18T18:43:40.506993,294,-155.1,-2.1
2025-07-18T18:43:40.507016,295,-155.1,-2.1
2025-07-18T18:43:40.507039,296,-155.1,-2.1
2025-07-18T18:43:40.507061,297,-155.1,-2.1
2025-07-18T18:43:40.507093,298,-155.1,-2.1
2025-07-18T18:43:40.507128,299,-155.1,-2.1
2025-07-18T18:43:40.507153,300,-155.1,-2.1
2025-07-18T18:43:40.507183,301,-155.1,-2.1
2025-07-18T18:43:40.507218,302,-155.1,-2.1
2025-07-18T18:43:40.507242,303,-155.1,-2.1
2025-07-18T18:43:40.507266,304,-155.1,-2.1
2025-07-18T18:43:40.507289,305,-155.1,-2.1
2025-07-18T18:43:40.507321,306,-155.1,-2.1
