timestamp,time_seq,voltage,current
2025-07-18T17:56:39.354369,450,222.1,2.1
2025-07-18T17:56:39.354403,451,222.1,2.1
2025-07-18T17:56:39.354425,452,222.1,2.1
2025-07-18T17:56:39.354448,453,222.1,2.1
2025-07-18T17:56:39.354470,454,222.1,2.1
2025-07-18T17:56:39.354493,455,222.1,2.1
2025-07-18T17:56:39.354514,456,222.1,2.1
2025-07-18T17:56:39.354537,457,222.1,2.1
2025-07-18T17:56:39.354559,458,222.1,2.1
2025-07-18T17:56:39.354589,459,222.1,2.1
2025-07-18T17:56:39.354612,460,222.1,2.1
2025-07-18T17:56:39.354634,461,222.1,2.1
2025-07-18T17:56:39.354656,462,222.1,2.1
2025-07-18T17:56:39.354677,463,222.1,2.1
2025-07-18T17:56:39.354700,464,222.1,2.1
2025-07-18T17:56:39.354722,465,222.1,2.1
2025-07-18T17:56:39.354744,466,222.1,2.1
2025-07-18T17:56:39.354766,467,222.1,2.1
2025-07-18T17:56:39.354787,468,222.1,2.1
2025-07-18T17:56:39.354809,469,222.1,2.1
2025-07-18T17:56:40.981193,470,222.1,2.1
2025-07-18T17:56:40.981315,471,222.1,2.1
2025-07-18T17:56:40.981362,472,222.1,2.1
2025-07-18T17:56:40.981392,473,222.1,2.1
2025-07-18T17:56:40.981427,474,222.1,2.1
2025-07-18T17:56:40.981459,475,222.1,2.1
2025-07-18T17:56:40.981484,476,222.1,2.1
2025-07-18T17:56:40.981511,477,222.1,2.1
2025-07-18T17:56:40.981543,478,222.1,2.1
2025-07-18T17:56:40.981568,479,222.1,2.1
2025-07-18T17:56:40.981606,480,222.1,2.1
2025-07-18T17:56:40.981640,481,222.1,2.1
2025-07-18T17:56:40.981673,482,222.1,2.1
2025-07-18T17:56:40.981702,483,222.1,2.1
2025-07-18T17:56:40.981725,484,222.1,2.1
2025-07-18T17:56:40.981748,485,222.1,2.1
2025-07-18T17:56:40.981770,486,222.1,2.1
2025-07-18T17:56:40.981793,487,222.1,2.1
2025-07-18T17:56:40.981815,488,222.1,2.1
2025-07-18T17:56:40.981837,489,222.1,2.1
2025-07-18T17:56:40.981859,490,222.1,2.1
2025-07-18T17:56:40.981881,491,222.1,2.1
2025-07-18T17:56:40.981903,492,222.1,2.1
2025-07-18T17:56:40.981932,493,222.1,2.1
2025-07-18T17:56:40.981966,494,222.1,2.1
2025-07-18T17:56:40.981993,495,222.1,2.1
2025-07-18T17:56:41.046403,470,222.1,2.1
2025-07-18T17:56:41.046542,471,222.1,2.1
2025-07-18T17:56:41.046628,472,222.1,2.1
2025-07-18T17:56:41.046678,473,222.1,2.1
2025-07-18T17:56:41.046721,474,222.1,2.1
2025-07-18T17:56:41.046758,475,222.1,2.1
2025-07-18T17:56:41.046787,476,222.1,2.1
2025-07-18T17:56:41.046813,477,222.1,2.1
2025-07-18T17:56:41.046841,478,222.1,2.1
2025-07-18T17:56:41.046867,479,222.1,2.1
2025-07-18T17:56:41.046900,480,222.1,2.1
2025-07-18T17:56:41.046932,481,222.1,2.1
2025-07-18T17:56:41.046959,482,222.1,2.1
2025-07-18T17:56:41.046985,483,222.1,2.1
2025-07-18T17:56:41.047011,484,222.1,2.1
2025-07-18T17:56:41.047036,485,222.1,2.1
2025-07-18T17:56:41.047063,486,222.1,2.1
2025-07-18T17:56:41.047090,487,222.1,2.1
2025-07-18T17:56:41.047124,488,222.1,2.1
2025-07-18T17:56:41.047165,489,222.1,2.1
2025-07-18T17:56:41.047202,490,222.1,2.1
2025-07-18T17:56:41.047230,491,222.1,2.1
2025-07-18T17:56:41.047256,492,222.1,2.1
2025-07-18T17:56:41.047291,493,222.1,2.1
2025-07-18T17:56:41.047334,494,222.1,2.1
2025-07-18T17:56:41.047372,495,222.1,2.1
2025-07-18T17:56:41.047491,496,222.1,2.1
2025-07-18T17:56:42.676221,497,222.1,2.1
2025-07-18T17:56:42.676377,498,222.1,2.1
2025-07-18T17:56:42.676440,499,222.1,2.1
2025-07-18T17:56:42.676483,500,222.1,2.1
2025-07-18T17:56:42.676511,501,222.1,2.1
2025-07-18T17:56:42.676536,502,222.1,2.1
2025-07-18T17:56:42.676560,503,222.1,2.1
2025-07-18T17:56:42.676596,504,222.1,2.1
2025-07-18T17:56:42.676620,505,222.1,2.1
2025-07-18T17:56:42.676644,506,222.1,2.1
2025-07-18T17:56:42.676666,507,222.1,2.1
2025-07-18T17:56:42.676689,508,222.1,2.1
2025-07-18T17:56:42.676711,509,222.1,2.1
2025-07-18T17:56:42.676734,510,222.1,2.1
2025-07-18T17:56:42.676756,511,222.1,2.1
2025-07-18T17:56:42.676779,512,222.1,2.1
2025-07-18T17:56:42.676813,513,222.1,2.1
2025-07-18T17:56:42.676839,514,222.1,2.1
2025-07-18T17:56:42.676862,515,222.1,2.1
2025-07-18T17:56:42.676884,516,222.1,2.1
2025-07-18T17:56:42.676906,517,222.1,2.1
2025-07-18T17:56:42.676929,518,222.1,2.1
2025-07-18T17:56:42.676951,519,222.1,2.1
2025-07-18T17:56:42.838168,497,222.1,2.1
2025-07-18T17:56:42.838291,498,222.1,2.1
2025-07-18T17:56:42.838329,499,222.1,2.1
2025-07-18T17:56:42.838355,500,222.1,2.1
2025-07-18T17:56:42.838379,501,222.1,2.1
2025-07-18T17:56:42.838402,502,222.1,2.1
2025-07-18T17:56:42.838425,503,222.1,2.1
2025-07-18T17:56:42.838447,504,222.1,2.1
2025-07-18T17:56:42.838469,505,222.1,2.1
2025-07-18T17:56:42.838501,506,222.1,2.1
2025-07-18T17:56:42.838535,507,222.1,2.1
2025-07-18T17:56:42.838568,508,222.1,2.1
2025-07-18T17:56:42.838608,509,222.1,2.1
2025-07-18T17:56:42.838645,510,222.1,2.1
2025-07-18T17:56:42.838699,511,222.1,2.1
2025-07-18T17:56:42.838737,512,222.1,2.1
2025-07-18T17:56:42.838781,513,222.1,2.1
2025-07-18T17:56:42.838816,514,222.1,2.1
2025-07-18T17:56:42.838852,515,222.1,2.1
2025-07-18T17:56:42.838878,516,222.1,2.1
2025-07-18T17:56:42.838948,517,222.1,2.1
2025-07-18T17:56:42.838979,518,222.1,2.1
2025-07-18T17:56:42.839003,519,222.1,2.1
2025-07-18T17:56:42.839026,520,222.1,2.1
2025-07-18T17:56:44.484501,521,222.1,2.1
2025-07-18T17:56:44.484629,522,222.1,2.1
2025-07-18T17:56:44.484672,523,222.1,2.1
2025-07-18T17:56:44.484715,524,222.1,2.1
2025-07-18T17:56:44.484741,525,222.1,2.1
2025-07-18T17:56:44.484764,526,222.1,2.1
2025-07-18T17:56:44.484787,527,222.1,2.1
2025-07-18T17:56:44.484809,528,222.1,2.1
2025-07-18T17:56:44.484832,529,222.1,2.1
2025-07-18T17:56:44.484855,530,222.1,2.1
2025-07-18T17:56:44.484877,531,222.1,2.1
2025-07-18T17:56:44.484899,532,222.1,2.1
2025-07-18T17:56:44.484921,533,222.1,2.1
2025-07-18T17:56:44.484943,534,222.1,2.1
2025-07-18T17:56:44.484965,535,222.1,2.1
2025-07-18T17:56:44.484987,536,222.1,2.1
2025-07-18T17:56:44.485009,537,222.1,2.1
2025-07-18T17:56:44.485031,538,222.1,2.1
2025-07-18T17:56:44.485054,539,222.1,2.1
2025-07-18T17:56:44.485075,540,222.1,2.1
2025-07-18T17:56:44.485097,541,222.1,2.1
2025-07-18T17:56:44.485119,542,222.1,2.1
2025-07-18T17:56:44.571317,521,222.1,2.1
2025-07-18T17:56:44.571436,522,222.1,2.1
2025-07-18T17:56:44.571497,523,222.1,2.1
2025-07-18T17:56:44.571542,524,222.1,2.1
2025-07-18T17:56:44.571573,525,222.1,2.1
2025-07-18T17:56:44.571623,526,222.1,2.1
2025-07-18T17:56:44.571661,527,222.1,2.1
2025-07-18T17:56:44.571690,528,222.1,2.1
2025-07-18T17:56:44.571713,529,222.1,2.1
2025-07-18T17:56:44.571738,530,222.1,2.1
2025-07-18T17:56:44.571767,531,222.1,2.1
2025-07-18T17:56:44.571790,532,222.1,2.1
2025-07-18T17:56:44.571814,533,222.1,2.1
2025-07-18T17:56:44.571836,534,222.1,2.1
2025-07-18T17:56:44.571858,535,222.1,2.1
2025-07-18T17:56:44.571882,536,222.1,2.1
2025-07-18T17:56:44.571904,537,222.1,2.1
2025-07-18T17:56:44.571927,538,222.1,2.1
2025-07-18T17:56:44.571949,539,222.1,2.1
2025-07-18T17:56:44.571972,540,222.1,2.1
2025-07-18T17:56:44.571994,541,222.1,2.1
2025-07-18T17:56:44.572016,542,222.1,2.1
2025-07-18T17:56:44.572038,543,222.1,2.1
2025-07-18T17:56:46.176028,544,222.1,2.1
2025-07-18T17:56:46.176142,545,222.1,2.1
2025-07-18T17:56:46.176200,546,222.1,2.1
2025-07-18T17:56:46.176240,547,222.1,2.1
2025-07-18T17:56:46.176267,548,222.1,2.1
2025-07-18T17:56:46.176291,549,222.1,2.1
2025-07-18T17:56:46.176325,550,222.1,2.1
2025-07-18T17:56:46.176356,551,222.1,2.1
2025-07-18T17:56:46.176379,552,222.1,2.1
2025-07-18T17:56:46.176402,553,222.1,2.1
2025-07-18T17:56:46.176424,554,222.1,2.1
2025-07-18T17:56:46.176446,555,222.1,2.1
2025-07-18T17:56:46.176469,556,222.1,2.1
2025-07-18T17:56:46.176491,557,222.1,2.1
2025-07-18T17:56:46.176514,558,222.1,2.1
2025-07-18T17:56:46.176544,559,222.1,2.1
2025-07-18T17:56:46.176567,560,222.1,2.1
2025-07-18T17:56:46.176602,561,222.1,2.1
2025-07-18T17:56:46.176635,562,222.1,2.1
2025-07-18T17:56:46.176667,563,222.1,2.1
2025-07-18T17:56:46.176701,564,222.1,2.1
2025-07-18T17:56:46.176732,565,222.1,2.1
2025-07-18T17:56:46.176756,566,222.1,2.1
2025-07-18T17:56:46.176778,567,222.1,2.1
2025-07-18T17:56:46.176801,568,222.1,2.1
2025-07-18T17:56:48.391113,569,222.1,2.1
2025-07-18T17:56:48.391231,570,222.1,2.1
2025-07-18T17:56:48.391268,571,222.1,2.1
2025-07-18T17:56:48.391295,572,222.1,2.1
2025-07-18T17:56:48.391330,573,222.1,2.1
2025-07-18T17:56:48.391354,574,222.1,2.1
2025-07-18T17:56:48.391376,575,222.1,2.1
2025-07-18T17:56:48.391398,576,222.1,2.1
2025-07-18T17:56:48.391421,577,222.1,2.1
2025-07-18T17:56:52.486085,578,222.1,2.1
2025-07-18T17:56:52.548110,578,222.1,2.1
2025-07-18T17:56:54.178056,579,222.1,2.1
2025-07-18T17:56:54.178174,580,222.1,2.1
2025-07-18T17:56:54.178210,581,222.1,2.1
2025-07-18T17:56:54.178237,582,222.1,2.1
2025-07-18T17:56:54.178261,583,222.1,2.1
2025-07-18T17:56:54.178284,584,222.1,2.1
2025-07-18T17:56:54.178307,585,222.1,2.1
2025-07-18T17:56:54.178330,586,222.1,2.1
2025-07-18T17:56:54.178352,587,222.1,2.1
2025-07-18T17:56:54.178375,588,222.1,2.1
2025-07-18T17:56:54.178396,589,222.1,2.1
2025-07-18T17:56:54.178419,590,222.1,2.1
2025-07-18T17:56:54.178441,591,222.1,2.1
2025-07-18T17:56:54.178463,592,222.1,2.1
2025-07-18T17:56:54.178485,593,222.1,2.1
2025-07-18T17:56:54.178507,594,222.1,2.1
2025-07-18T17:56:55.776520,595,222.1,2.1
2025-07-18T17:56:55.776658,596,222.1,2.1
2025-07-18T17:56:55.776699,597,222.1,2.1
2025-07-18T17:56:55.776726,598,222.1,2.1
2025-07-18T17:56:55.776750,599,222.1,2.1
2025-07-18T17:56:55.776774,600,222.1,2.1
2025-07-18T17:56:55.776804,601,222.1,2.1
2025-07-18T17:56:55.776839,602,222.1,2.1
2025-07-18T17:56:55.776873,603,222.1,2.1
2025-07-18T17:56:55.776900,604,222.1,2.1
2025-07-18T17:56:55.776924,605,222.1,2.1
2025-07-18T17:56:55.776946,606,222.1,2.1
2025-07-18T17:56:55.776968,607,222.1,2.1
2025-07-18T17:56:55.776997,608,222.1,2.1
2025-07-18T17:56:55.777031,609,222.1,2.1
2025-07-18T17:56:55.849632,595,222.1,2.1
2025-07-18T17:56:55.849761,596,222.1,2.1
2025-07-18T17:56:55.849799,597,222.1,2.1
2025-07-18T17:56:55.849825,598,222.1,2.1
2025-07-18T17:56:55.849849,599,222.1,2.1
2025-07-18T17:56:55.849872,600,222.1,2.1
2025-07-18T17:56:55.849895,601,222.1,2.1
2025-07-18T17:56:55.849917,602,222.1,2.1
2025-07-18T17:56:55.849940,603,222.1,2.1
2025-07-18T17:56:55.849965,604,222.1,2.1
2025-07-18T17:56:55.849989,605,222.1,2.1
2025-07-18T17:56:55.850011,606,222.1,2.1
2025-07-18T17:56:55.850033,607,222.1,2.1
2025-07-18T17:56:55.850055,608,222.1,2.1
2025-07-18T17:56:55.850077,609,222.1,2.1
2025-07-18T17:56:57.571116,610,222.1,2.1
2025-07-18T17:56:57.571267,611,222.1,2.1
2025-07-18T17:56:57.571318,612,222.1,2.1
2025-07-18T17:56:57.571356,613,222.1,2.1
2025-07-18T17:56:57.571381,614,222.1,2.1
2025-07-18T17:56:57.571408,615,222.1,2.1
2025-07-18T17:56:57.571442,616,222.1,2.1
2025-07-18T17:56:57.571480,617,222.1,2.1
2025-07-18T17:56:57.571510,618,222.1,2.1
2025-07-18T17:56:57.571534,619,222.1,2.1
2025-07-18T17:56:57.571558,620,222.1,2.1
2025-07-18T17:56:57.571600,621,222.1,2.1
2025-07-18T17:56:57.571636,622,222.1,2.1
2025-07-18T17:56:57.571665,623,222.1,2.1
2025-07-18T17:56:57.571690,624,222.1,2.1
2025-07-18T17:56:59.191403,625,222.1,2.1
2025-07-18T17:56:59.191530,626,222.1,2.1
2025-07-18T17:56:59.191578,627,222.1,2.1
2025-07-18T17:56:59.191619,628,222.1,2.1
2025-07-18T17:56:59.191653,629,222.1,2.1
2025-07-18T17:56:59.191678,630,222.1,2.1
2025-07-18T17:56:59.191701,631,222.1,2.1
2025-07-18T17:56:59.191724,632,222.1,2.1
2025-07-18T17:56:59.191746,633,222.1,2.1
2025-07-18T17:56:59.191769,634,222.1,2.1
