timestamp,seq_num,voltage,current
2025-08-16T02:51:35.346501,107,6.19,0.36
2025-08-16T02:51:35.346506,108,4.14,0.24
2025-08-16T02:51:35.346511,109,8.22,0.48
2025-08-16T02:51:35.346515,110,4.14,0.24
2025-08-16T02:51:35.346519,111,8.22,0.48
2025-08-16T02:51:35.346523,112,13.14,0.76
2025-08-16T02:51:35.346528,113,11.2,0.65
2025-08-16T02:51:35.346532,114,15.02,0.87
2025-08-16T02:51:35.346536,115,11.2,0.65
2025-08-16T02:51:35.346540,116,15.02,0.87
2025-08-16T02:51:35.346545,117,3.11,0.18
2025-08-16T02:51:35.346549,118,7.21,0.42
2025-08-16T02:51:35.346553,119,11.2,0.65
2025-08-16T02:51:35.346557,120,15.02,0.87
2025-08-16T02:51:35.346561,121,6.19,0.36
2025-08-16T02:51:35.346566,122,15.02,0.87
2025-08-16T02:51:35.346570,123,5.17,0.3
2025-08-16T02:51:35.346574,124,3.11,0.18
2025-08-16T02:51:35.346578,125,7.21,0.42
2025-08-16T02:51:35.346582,126,10.22,0.59
2025-08-16T02:51:35.346587,127,14.08,0.82
2025-08-16T02:51:35.346591,128,11.2,0.65
2025-08-16T02:51:35.346595,129,15.02,0.87
2025-08-16T02:51:35.346600,130,2.07,0.12
2025-08-16T02:51:35.346604,131,6.19,0.36
2025-08-16T02:51:35.346608,132,8.22,0.48
2025-08-16T02:51:35.346612,133,13.14,0.76
2025-08-16T02:51:35.346617,134,3.11,0.18
2025-08-16T02:51:35.346621,135,7.21,0.42
2025-08-16T02:51:35.346625,136,10.22,0.59
2025-08-16T02:51:35.346629,137,14.08,0.82
2025-08-16T02:51:35.346634,138,11.2,0.65
2025-08-16T02:51:35.346638,139,15.02,0.87
2025-08-16T02:51:35.346642,140,2.07,0.12
2025-08-16T02:51:35.346646,141,6.19,0.36
2025-08-16T02:51:35.346650,142,4.14,0.24
2025-08-16T02:51:35.346655,143,8.22,0.48
2025-08-16T02:51:35.346659,144,13.14,0.76
2025-08-16T02:51:35.346663,145,16.84,0.98
2025-08-16T02:51:35.346667,146,5.17,0.3
2025-08-16T02:51:35.346672,147,9.23,0.54
2025-08-16T02:51:35.346676,148,15.02,0.87
2025-08-16T02:51:35.346680,149,3.11,0.18
2025-08-16T02:51:35.346685,150,7.21,0.42
2025-08-16T02:51:35.346689,151,11.2,0.65
2025-08-16T02:51:35.346693,152,15.02,0.87
2025-08-16T02:51:35.346697,153,2.07,0.12
2025-08-16T02:51:35.346702,154,6.19,0.36
2025-08-16T02:51:35.346706,155,4.14,0.24
2025-08-16T02:51:35.346710,156,15.94,0.93
2025-08-16T02:51:35.346714,157,15.94,0.93
2025-08-16T02:51:35.346718,158,13.14,0.76
2025-08-16T02:51:35.346730,159,16.84,0.98
2025-08-16T02:51:35.346736,160,4.14,0.24
2025-08-16T02:51:35.346743,161,8.22,0.48
2025-08-16T02:51:35.346748,162,6.19,0.36
2025-08-16T02:51:35.346752,163,11.2,0.65
2025-08-16T02:51:35.346759,164,15.02,0.87
2025-08-16T02:51:35.346766,165,5.17,0.3
2025-08-16T02:51:35.346772,166,9.23,0.54
2025-08-16T02:51:35.346779,167,12.18,0.71
2025-08-16T02:51:35.346787,168,1.03,0.06
2025-08-16T02:51:35.346795,169,5.17,0.3
2025-08-16T02:51:35.346802,170,9.23,0.54
2025-08-16T02:51:35.346808,171,13.14,0.76
2025-08-16T02:51:35.346813,172,11.2,0.65
2025-08-16T02:51:35.346817,173,15.02,0.87
2025-08-16T02:51:35.346821,174,2.07,0.12
2025-08-16T02:51:35.346826,175,6.19,0.36
2025-08-16T02:51:35.346830,176,14.08,0.82
2025-08-16T02:51:35.346834,177,11.2,0.65
2025-08-16T02:51:35.346839,178,15.02,0.87
