timestamp,seq_num,voltage,current
2025-08-28T13:15:53.738326,103,0.76,0.0
2025-08-28T13:15:53.738330,104,0.35,0.0
2025-08-28T13:15:53.738334,105,-0.17,0.0
2025-08-28T13:15:53.738338,106,-0.71,0.0
2025-08-28T13:15:53.738342,107,-0.49,0.0
2025-08-28T13:15:53.738347,108,-0.02,-0.01
2025-08-28T13:15:53.738351,109,0.07,0.0
2025-08-28T13:15:53.738355,110,0.73,0.0
2025-08-28T13:15:53.738359,111,0.6,0.01
2025-08-28T13:15:53.738364,112,0.73,0.0
2025-08-28T13:15:53.738367,113,-0.3,0.0
2025-08-28T13:15:53.738371,114,-0.49,0.0
2025-08-28T13:15:53.738376,115,-0.05,0.0
2025-08-28T13:15:53.738380,116,0.7,0.0
2025-08-28T13:15:53.738383,117,0.95,0.0
2025-08-28T13:15:53.738388,118,-0.58,0.0
2025-08-28T13:15:53.738392,119,-0.52,0.0
2025-08-28T13:15:53.738396,120,0.0,0.0
2025-08-28T13:15:53.738400,121,0.48,0.0
2025-08-28T13:15:53.738404,122,0.48,0.0
2025-08-28T13:15:53.738408,123,-0.46,0.0
2025-08-28T13:15:53.738412,124,-0.21,0.0
2025-08-28T13:15:53.738416,125,0.13,0.0
2025-08-28T13:15:53.738420,126,0.13,0.0
2025-08-28T13:15:53.738424,127,-0.43,0.0
2025-08-28T13:15:53.738429,128,-0.61,0.0
2025-08-28T13:15:53.738433,129,0.41,0.0
2025-08-28T13:15:53.738437,130,0.6,0.0
2025-08-28T13:15:53.738441,131,-0.52,0.0
2025-08-28T13:15:53.738445,132,-0.33,0.0
2025-08-28T13:15:53.738449,133,0.29,0.0
2025-08-28T13:15:53.738453,134,0.35,0.0
2025-08-28T13:15:53.738457,135,0.32,0.0
2025-08-28T13:15:53.738461,136,-0.59,0.0
2025-08-28T13:15:53.738465,137,-0.27,0.0
2025-08-28T13:15:53.738469,138,-0.12,0.0
2025-08-28T13:15:53.738473,139,0.06,0.0
2025-08-28T13:15:53.738477,140,0.35,0.0
2025-08-28T13:15:53.738481,141,0.07,0.0
2025-08-28T13:15:53.738485,142,-0.39,0.0
2025-08-28T13:15:53.738489,143,-0.77,0.0
2025-08-28T13:15:53.738492,144,-0.3,0.0
2025-08-28T13:15:53.738496,145,0.26,0.0
2025-08-28T13:15:53.738500,146,0.42,0.0
2025-08-28T13:15:53.738504,147,-0.55,0.0
2025-08-28T13:15:53.738508,148,-0.08,0.0
2025-08-28T13:15:53.738512,149,-0.36,0.0
2025-08-28T13:15:53.738516,150,-0.01,0.0
2025-08-28T13:15:53.738520,151,0.64,0.0
2025-08-28T13:15:53.738524,152,0.04,0.0
2025-08-28T13:15:53.738528,153,0.29,0.0
2025-08-28T13:15:53.738532,154,0.07,0.0
2025-08-28T13:15:53.738536,155,-0.23,0.0
2025-08-28T13:15:53.738540,156,-0.55,0.0
2025-08-28T13:15:53.738544,157,-0.55,0.0
2025-08-28T13:15:53.738548,158,0.16,0.0
2025-08-28T13:15:53.738552,159,0.86,0.0
2025-08-28T13:15:53.738556,160,0.57,0.0
2025-08-28T13:15:53.738560,161,0.26,-0.01
2025-08-28T13:15:53.738564,162,-1.02,0.0
2025-08-28T13:15:53.738568,163,-0.39,0.0
2025-08-28T13:15:53.738572,164,-0.36,0.0
2025-08-28T13:15:53.738576,165,0.42,0.0
2025-08-28T13:15:53.738580,166,0.29,0.0
2025-08-28T13:15:53.738584,167,-0.33,0.0
2025-08-28T13:15:53.738588,168,-0.52,0.0
2025-08-28T13:15:53.738592,169,-0.77,0.0
2025-08-28T13:15:53.738595,170,0.48,0.0
2025-08-28T13:15:53.738599,171,0.7,0.0
2025-08-28T13:15:53.738604,172,0.51,0.0
2025-08-28T13:15:53.738608,173,-0.05,0.0
2025-08-28T13:15:53.738612,174,-0.52,0.01
2025-08-28T13:15:53.738616,175,-0.46,0.0
2025-08-28T13:15:53.738620,176,-0.08,0.0
2025-08-28T13:15:53.738624,177,0.46,0.0
2025-08-28T13:15:53.738628,178,0.65,0.0
2025-08-28T13:15:53.738632,179,0.21,0.0
2025-08-28T13:15:53.738636,180,0.46,0.0
2025-08-28T13:15:53.738640,181,-0.23,0.0
2025-08-28T13:15:53.738644,182,-0.48,0.0
2025-08-28T13:15:53.738647,183,-0.54,0.0
2025-08-28T13:15:53.738651,184,-0.19,0.0
2025-08-28T13:15:53.738655,185,0.36,0.0
2025-08-28T13:15:53.738659,186,0.33,0.0
2025-08-28T13:15:53.738663,187,0.8,0.0
2025-08-28T13:15:53.738667,188,0.0,0.0
2025-08-28T13:15:53.738674,189,-0.29,0.0
2025-08-28T13:15:53.738681,190,-0.41,0.0
2025-08-28T13:15:53.738688,191,0.24,0.0
2025-08-28T13:15:53.738692,192,0.52,0.0
2025-08-28T13:15:53.738696,193,0.17,0.0
2025-08-28T13:15:53.738700,194,-0.35,0.0
2025-08-28T13:15:53.738704,195,-0.41,0.0
2025-08-28T13:15:53.738708,196,-0.38,0.0
2025-08-28T13:15:53.738712,197,-0.45,0.0
2025-08-28T13:15:53.738757,198,0.68,0.0
2025-08-28T13:15:53.738763,199,0.17,-0.01
